"BOX HILL
(N-E METRO)",RAW,,,,,,,"BOX HILL
(N-E METRO)",SYNTHETIC,,,,,,
Middle ring,ALP,LNP,GRN,IND,OTH,PrefRow,,,ALP,LNP,GRN,ON,IND,OTH,PrefRow
OTH,33.80%,20.29%,45.91%,0.00%,0.00%,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"MELBOURNE 
(2018)",RAW,,,,,,,,,,,,,,
,ALP,LNP,GRN,IND,OTH,PrefRow,,,,,,,,,
Index,1,2,3,4,5,105,,,,,,,,,
ALP,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,
LNP,54.35%,0.00%,45.65%,0.00%,0.00%,,,,,,,,,,
GRN,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,
IND,11.75%,27.60%,19.40%,0.00%,41.26%,,,,,,,,,,
OTH,28.34%,24.91%,46.75%,0.00%,0.00%,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"RICHMOND 
(2018)",RAW,,,,,,,,,,,,,,
,ALP,LNP,GRN,IND,OTH,PrefRow,,,,,,,,,
Index,1,2,3,4,5,106,,,,,,,,,
ALP,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,
LNP,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,
GRN,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,
IND,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,
OTH,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"PASCOE VALE 
(2018)",RAW,,,,,,,,,,,,,,
,ALP,LNP,GRN,IND,OTH,PrefRow,,,,,,,,,
Index,1,2,3,4,5,107,,,,,,,,,
ALP,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,
LNP,28.59%,0.00%,14.95%,56.46%,0.00%,,,,,,,,,,
GRN,76.42%,0.00%,0.00%,23.58%,0.00%,,,,,,,,,,
IND,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,
OTH,15.13%,13.21%,36.50%,35.17%,0.00%,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"PRESTON 
(2018)",RAW,,,,,,,,,,,,,,
,ALP,LNP,GRN,IND,OTH,PrefRow,,,,,,,,,
Index,1,2,3,4,5,108,,,,,,,,,
ALP,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,
LNP,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,
GRN,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,
IND,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,
OTH,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"ALBERT PARK 
(2018)",RAW,,,,,,,,,,,,,,
,ALP,LNP,GRN,IND,OTH,PrefRow,,,,,,,,,
Index,1,2,3,4,5,109,,,,,,,,,
ALP,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,
LNP,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,
GRN,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,
IND,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,
OTH,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"PRAHRAN 
(2018)",RAW,,,,,,,,,,,,,,
,ALP,LNP,GRN,IND,OTH,PrefRow,,,,,,,,,
Index,1,2,3,4,5,110,,,,,,,,,
ALP,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,
LNP,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,
GRN,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,
IND,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,
OTH,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"FOOTSCRAY 
(2018)",RAW,,,,,,,,,,,,,,
,ALP,LNP,GRN,IND,OTH,PrefRow,,,,,,,,,
Index,1,2,3,4,5,111,,,,,,,,,
ALP,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,
LNP,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,
GRN,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,
IND,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,
OTH,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"BRUNSWICK 
(2018/2022)",RAW,,,,,,,,,,,,,,
,ALP,LNP,GRN,IND,OTH,PrefRow,,,,,,,,,
Index,1,2,3,4,5,113,,,,,,,,,
ALP,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,
LNP,45.37%,0.00%,54.63%,0.00%,0.00%,,,,,,,,,,
GRN,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,
IND,25.01%,22.17%,17.56%,0.00%,35.26%,,,,,,,,,,
OTH,28.29%,13.16%,58.56%,0.00%,0.00%,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"NORTHCOTE 
(2018/2022)",RAW,,,,,,,,,,,,,,
,ALP,LNP,GRN,IND,OTH,PrefRow,,,,,,,,,
Index,1,2,3,4,5,114,,,,,,,,,
ALP,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,
LNP,49.58%,0.00%,50.42%,0.00%,0.00%,,,,,,,,,,
GRN,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,
IND,9.30%,8.69%,36.42%,0.00%,45.58%,,,,,,,,,,
OTH,27.04%,20.55%,52.40%,0.00%,0.00%,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"MELBOURNE 
(2018/2022)",RAW,,,,,,,,,,,,,,
,ALP,LNP,GRN,IND,OTH,PrefRow,,,,,,,,,
Index,1,2,3,4,5,115,,,,,,,,,
ALP,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,
LNP,43.06%,0.00%,56.94%,0.00%,0.00%,,,,,,,,,,
GRN,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,
IND,9.73%,17.65%,25.24%,0.00%,47.38%,,,,,,,,,,
OTH,23.78%,21.08%,55.13%,0.00%,0.00%,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"RICHMOND 
(2018/2022)",RAW,,,,,,,,,,,,,,
,ALP,LNP,GRN,IND,OTH,PrefRow,,,,,,,,,
Index,1,2,3,4,5,116,,,,,,,,,
ALP,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,
LNP,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,
GRN,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,
IND,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,
OTH,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"PASCOE VALE 
(2018/2022)",RAW,,,,,,,,,,,,,,
,ALP,LNP,GRN,IND,OTH,PrefRow,,,,,,,,,
Index,1,2,3,4,5,117,,,,,,,,,
ALP,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,
LNP,51.68%,0.00%,48.32%,0.00%,0.00%,,,,,,,,,,
GRN,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,
IND,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,
OTH,16.99%,19.27%,46.16%,17.58%,0.00%,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"PRESTON 
(2018/2022)",RAW,,,,,,,,,,,,,,
,ALP,LNP,GRN,IND,OTH,PrefRow,,,,,,,,,
Index,1,2,3,4,5,118,,,,,,,,,
ALP,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,
LNP,46.68%,0.00%,53.32%,0.00%,0.00%,,,,,,,,,,
GRN,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,
IND,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,
OTH,16.99%,19.28%,46.15%,17.58%,0.00%,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"ALBERT PARK 
(2018/2022)",RAW,,,,,,,,,,,,,,
,ALP,LNP,GRN,IND,OTH,PrefRow,,,,,,,,,
Index,1,2,3,4,5,119,,,,,,,,,
ALP,0.00%,,,,,,,,,,,,,,
LNP,,0.00%,,,,,,,,,,,,,
GRN,,,0.00%,,,,,,,,,,,,
IND,,,,0.00%,,,,,,,,,,,
OTH,,,,,0.00%,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"PRAHRAN 
(2018/2022)",RAW,,,,,,,,,,,,,,
,ALP,LNP,GRN,IND,OTH,PrefRow,,,,,,,,,
Index,1,2,3,4,5,120,,,,,,,,,
ALP,0.00%,,,,,,,,,,,,,,
LNP,,0.00%,,,,,,,,,,,,,
GRN,,,0.00%,,,,,,,,,,,,
IND,,,,0.00%,,,,,,,,,,,
OTH,,,,,0.00%,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"FOOTSCRAY 
(2018/2022)",RAW,,,,,,,,,,,,,,
,ALP,LNP,GRN,IND,OTH,PrefRow,,,,,,,,,
Index,1,2,3,4,5,121,,,,,,,,,
ALP,0.00%,,,,,,,,,,,,,,
LNP,,0.00%,,,,,,,,,,,,,
GRN,,,0.00%,,,,,,,,,,,,
IND,,,,0.00%,,,,,,,,,,,
OTH,,,,,0.00%,,,,,,,,,,
,,,,,,,,,,,,,,,
,RAW,,,,,,,,,,,,,,
,ALP,LNP,GRN,ON,IND,OTH,,,,,,,,,
